track_id,segments_loudness_max_mean,segments_loudness_max_std,bars_confidence_mean,bars_confidence_std,beats_confidence_mean,beats_confidence_std
TRAQMNB12903CDD58F,-6.283213793,6.445687262,0.147470588,0.155864239,0.178157212,0.181361534
TRAQMWP12903CAC06F,-18.67881348,6.210095716,0.139413462,0.209952266,0.497349057,0.171474614
TRAQNEC128F14ADF01,-14.50269811,6.855449365,0.096221154,0.106307424,0.716697619,0.166971473
TRAQNMM12903D00407,-9.540505609,3.928344697,0.131821918,0.174110185,0.501291053,0.149736682
TRAQOXO128F42636BD,-21.85173695,10.43304299,0.149178295,0.164571252,0.502186538,0.169411918
TRAQPFR12903CC26CF,-9.786779817,8.272138053,0.254478261,0.1382252,0.292465753,0.196474585
TRAQPHD128F4226E5E,-12.01147885,6.785486411,0.157903846,0.262902787,0.359533487,0.172795904
TRAQPKX128F428146D,-8.860560329,4.291182792,0.136116883,0.146365401,0.521712432,0.205659355
TRAQQHJ128F9345DC3,-8.414636684,4.194725318,0.222796715,0.170534014,0.222796715,0.170534014
TRAQQOG128F934B0A1,-7.842256198,9.082233088,0.267608696,0.175572306,0.391117347,0.246162264
TRAQQUC128F9314732,-11.6102698,6.579650931,0.132904459,0.146696436,0.261592063,0.165556254
TRAQQVR128F4255A3A,-11.70135449,7.974134662,0.0861625,0.105106665,0.59545679,0.15678664
TRAQRFD128F9322DE6,-5.917446465,2.586080557,0.094061224,0.126286588,0.411351759,0.169545674
TRAQRFN128F93071EA,-12.95216137,6.23251122,0.074873563,0.097969829,0.613434286,0.172118315
TRAQRRD128F425F8E7,-11.69105147,4.65286196,0.214666667,0.135662373,0.239816456,0.17582134
TRAQSEG128F9327EB9,-7.916251541,4.2297332,0.197540984,0.265525219,0.234242,0.159639592
TRAQSPU128F422146B,-6.682599466,5.596856869,0.136504065,0.140484028,0.247309717,0.148859943
TRAQSWI128F9343039,-18.05401158,8.129108226,0.108064677,0.102825606,0.408873606,0.178949333
TRAQTBF12903CCC1B7,-9.095344086,6.680987725,0.51133119,0.193181744,0.51133119,0.193181744
TRAQTKV128F427BFA5,-4.783533648,3.587244921,0.136619718,0.132650007,0.132164912,0.116513161
TRAQTOS128F428E94B,-10.91241126,3.197780135,0.241840841,0.146465736,0.485563745,0.232638535
TRAQTRL128F428C2AF,-10.68629279,6.610622449,0.095040323,0.105447005,0.284429142,0.174368863
TRAQTYT12903D134AC,-15.66068121,4.65631111,0.110395062,0.14384471,0.760772727,0.197126355
TRAQUWF128E07924E4,-9.111791045,6.446602778,0.109081633,0.132485323,0.118612091,0.098916094
TRAQVDI128F42969C8,-12.80907129,4.731016286,0.137777778,0.123966045,0.671458716,0.193507498
TRAQVJM128F9310F20,-9.458009812,4.037142814,0.374040179,0.233463295,0.660540373,0.194102274
TRAQVOG128F9340E58,-11.08072507,7.528489838,0.145392157,0.167441834,0.643487864,0.195495592
TRAQVUG128F4286DE3,-8.441174946,3.624144901,0.166836735,0.187943653,0.224902027,0.211362569
TRAQXJY12903CF3A0E,-10.05659201,7.336559431,0.119,0.122148362,0.69445442,0.167323303
TRAQXKZ128F429D175,-15.62160959,5.36770262,0.161741573,0.10920196,0.387677778,0.171134331
TRAQYFL12903D138CF,-6.214019182,4.962476187,0.124742424,0.15107226,0.388277154,0.165495301
TRAQYOC128F9341CDC,-13.35641682,4.750260339,0.037220779,0.064774659,0.395667453,0.15821886
TRAQYUA128F428742F,-21.21920742,7.533318432,0.105403226,0.117019913,0.606634241,0.146192315
TRAQYXL128F425EA21,-13.15156453,5.599173636,0.173875,0.221404187,0.519041899,0.207548018
TRAQYZI128F4273CF3,-23.55463291,4.357559026,0.228034884,0.134302024,0.228034884,0.134302024
TRAQYZO128F930BC98,-3.5924992,2.42361772,0.118198113,0.13432314,0.318713953,0.16058011
TRAQZPC12903CDE0D5,-6.793333766,4.25151331,0.182854369,0.189438281,0.788764988,0.151603808
TRAQZWH128F934B093,-7.56426145,2.759147931,0.628321839,0.159221369,0.628321839,0.159221369
TRARANL128F1478789,-4.727563758,2.004721095,0.12725974,0.159146131,0.418659643,0.203526592
TRARAZI128F427F3B4,-19.94384791,5.725243117,0.246862385,0.153490995,0.343873476,0.272646622
TRARBBK128F427ED68,-11.27673669,5.563757386,0.071903226,0.033780463,0.318158257,0.160496278
TRARBFC128EF3500F8,-17.36922983,4.382275777,0.142823529,0.126748255,0.1747625,0.170264518
TRARBGM12903CC5026,-12.29236982,8.24031995,0.092738372,0.150538901,0.142409742,0.149174283
TRARBJW128E0788A1A,-5.245854545,4.058343593,0.141148936,0.149611314,0.089768959,0.09587796
TRARBVD128F4239284,-10.03245262,8.583495975,0.215947467,0.145241047,0.215947467,0.145241047
TRARBYC128F92CEF3C,-13.41263088,4.269601855,0.478181548,0.17219502,0.478181548,0.17219502
TRARCNN12903CD5262,-17.82826537,5.690667917,0.142664,0.156437895,0.442918972,0.195395361
TRARCNT12903CC4767,-7.460108434,2.065738804,0.121403509,0.141905189,0.114292576,0.111346491
TRARDJY128F14750EA,-11.58225751,8.225609482,0.125057592,0.144308758,0.358314374,0.25998203
TRARDUI12903CBF6B6,-7.777410118,7.931818294,0.09037037,0.056015969,0.463993007,0.195056474
TRAREDZ12903CFB6E3,-8.263994146,4.906606847,0.09800578,0.125969328,0.42440634,0.1660749
TRAREGG128F425A5D8,-13.82207948,8.024739507,0.049238095,0.053225848,0.128281734,0.106155522
TRARFAZ128F93481AD,-5.274291553,2.484697383,0.552926829,0.202868285,0.552926829,0.202868285
TRARFKP12903CF5DF1,-6.050079951,2.610338682,0.164969697,0.077419421,0.194217454,0.158857864
TRARFQL128F931E523,-10.64577626,8.051970791,0.145992908,0.157449237,0.772883598,0.186631451
TRARFQY12903CA07B6,-14.62557588,4.711679552,0.089169811,0.111578678,0.599606481,0.166871645
TRARFXI128F1468CE3,-16.81045803,7.131150737,0.081782609,0.098825035,0.653772973,0.190245519
TRARHCB128F148D1B0,-6.428633987,3.353632308,0.186763889,0.172497866,0.249757679,0.166509762
TRARHFF128F933D378,-12.01919256,6.487285521,0.571456274,0.20530746,0.571456274,0.20530746
TRARIIY128F147187D,-11.33960843,8.560017413,0.304820707,0.154822432,0.304820707,0.154822432
TRARIMP128F933D217,-5.468947302,2.35998179,0.135442623,0.203831377,0.091756048,0.102371945
TRARINE128F4280B9C,-9.635958643,5.454687184,0.140502924,0.151526053,0.373752187,0.200383771
TRARIRG128F147FC96,-20.98784886,9.589783273,0.1596,0.238612391,0.772376984,0.166912951
TRARIZK128F92FF27A,-23.67286676,6.3494354,0.197910112,0.284631978,0.578621918,0.17470305
TRARJEK128F930B3AA,-12.96188372,5.257944474,0.133390071,0.162482548,0.416425795,0.177449183
TRARJPL128F931C7D2,-7.239581522,3.923160748,0.149104478,0.16140009,0.415469388,0.229211993
TRARKEH128F1463CB2,-15.87226722,5.766757772,0.177158228,0.156687568,0.393875,0.187801183
TRARKGW128F92EB8F9,-7.44061355,3.084191583,0.138511905,0.138353928,0.588917037,0.198167633
TRARKRC128E0791D82,-11.84783553,8.284658799,0.144910377,0.148960412,0.455423212,0.240811495
TRARLGD128F93119C1,-7.716508796,4.435203747,0.12635,0.141578918,0.240568111,0.16422623
TRARLTG12903CF06FD,-13.82084253,5.997525012,0.431916084,0.161142273,0.431916084,0.161142273
TRARMHA128F92E7D32,-10.01628667,3.686366377,0.139507246,0.141553352,0.277489209,0.174229934
TRARMLZ128F9330684,-15.18327737,9.649088151,0.172377953,0.240541873,0.639487619,0.212337508
TRARMUI128F147162F,-9.962110169,2.950241929,0.12228866,0.152089702,0.567099237,0.17327957
TRARMUZ128F14AA0EA,-15.39586628,5.685002859,0.080157143,0.093817244,0.72060424,0.164347534
TRARMWA128F424147D,-6.3882189,6.27524475,0.102208791,0.12103251,0.485820652,0.206498067
TRARMYQ128F149F18A,-10.35121212,7.043703292,0.143106061,0.146908303,0,0
TRARNZA128F424EC6A,-7.627347471,4.433463556,0.14809375,0.164552719,0.804804044,0.175361015
TRARODV128F1460DBC,-7.989041854,6.060246806,0.1556,0.16990755,0.297766881,0.214901328
TRAROPS128F92F09A5,-15.70287588,3.746468469,0.189382022,0.13151507,0.315272059,0.156438884
TRAROQC128F4273979,-10.23035371,7.599041587,0.101211864,0.122733682,0.548907173,0.176712572
TRARPCK128F92FEA7F,-18.01139744,5.477471547,0.158342007,0.164011725,0.368271296,0.228278074
TRARPGY128F425D48D,-19.47429677,5.890967004,0.243711864,0.160299302,0.443041899,0.21354022
TRARPTJ12903CE2898,-8.457422018,4.877715,0.114767123,0.060338888,0.412886486,0.157094061
TRARPZT128F932AD66,-20.74120611,8.383597114,0.132191011,0.149618682,0.415497222,0.202527323
TRARQSD128F427E2AA,-11.95568195,4.292054131,0.107385965,0.13156744,0.572132321,0.211612818
TRARQWJ128F92E9CCA,-11.22197742,4.724532655,0.415056202,0.180854718,0.415056202,0.180854718
TRARRJL128F92DED0E,-16.45913566,7.179828644,0.163623188,0.28001191,0.346570571,0.191936579
TRARRQO128F427B5F5,-5.715076828,2.287687812,0.091525547,0.116608527,0.308154545,0.160872812
TRARRWA128F42A0195,-6.458268657,2.024648841,0.148166667,0.131858003,0.303866995,0.174941333
TRARRZU128F4253CA2,-12.21651246,5.351471194,0.136,0.146855254,0.64794898,0.145871603
TRARSAM128F4256E04,-9.488595318,4.277061892,0.126206897,0.150356101,0.568293617,0.244703161
TRARSAW12903C9EDEB,-7.864921676,6.042616571,0.15655303,0.165363068,0.115483083,0.129473622
TRARSKA128F9336A04,-8.127968634,4.089131496,0.061595,0.075811879,0.480744071,0.174854826
TRARSZV12903CDB2DE,-16.61216766,4.880763989,0.143188119,0.157017103,0.495716749,0.172368365
TRARTBH128F93087A4,-16.42316032,4.984535716,0.264599558,0.141902703,0.264599558,0.141902703
TRARTJL128F92CB44B,-5.845552083,2.676204916,0.162860335,0.181328978,0.328055172,0.227083104
TRARTSA128F4291550,-5.798383117,3.069407108,0.293263158,0.164223962,0.338019608,0.17514852
TRARUOP12903CF2384,-5.173380077,3.230602666,0.093070707,0.114168691,0.438964824,0.180592614
TRARURM128F931A91B,-23.84461739,6.54831658,0.084978947,0.12984525,0.543911765,0.200459216
TRARUTP128E0797FC7,-10.57640228,8.00498823,0.114855556,0.138433423,0.185220386,0.160747774
TRARVZG128F1497359,-10.27934375,4.642020612,0.167945274,0.17827446,0.489387856,0.182775896
TRARWLR128F4256B07,-13.24339086,6.988575204,0.073709302,0.095975392,0.758034682,0.187185988
TRARXIT128F423DC97,-9.860273438,5.521363076,0.131096296,0.151101333,0.395163303,0.147384652
TRARXMV128F92F59C8,-9.196746524,5.56779109,0.126759494,0.133270755,0.401675039,0.175016616
TRARXVP12903CF39FE,-8.503831933,5.726015733,0.125570588,0.132093854,0.624617302,0.157656719
TRARYCL128F1456224,-15.34861307,5.994272245,0.149681159,0.201267361,0.197094643,0.145945146
TRASAEN128F4266178,-10.14145161,4.657915438,0.095356164,0.058000087,0.579152815,0.196182975
TRASAIH128F931F567,-6.904029186,4.613839483,0.46204321,0.19231513,0.46204321,0.19231513
TRASAQI128F426EEA3,-18.30520023,6.241581148,0.286667244,0.146601076,0.286667244,0.146601076
TRASARO128F145E40F,-8.71020068,4.509545701,0.156035088,0.164649118,0.310792208,0.19227697
TRASBZK128F42692CA,-7.334467643,4.838853891,0.16811811,0.173559884,0.106781676,0.09663885
TRASCAU128E078FB37,-14.89064267,3.751585247,0.080871287,0.102524536,0.713061275,0.13647674
TRASCMB128F422B871,-6.511297136,4.956934465,0.094234234,0.122838131,0.269701794,0.149258792
TRASCWR12903CCC575,-11.17633753,5.97424012,0.215288182,0.148474313,0.215288182,0.148474313
TRASDGG128F933EDE2,-7.422261759,4.4494034,0.102765306,0.125239917,0.338586902,0.179096995
TRASDRJ128F428B1A7,-9.757637084,5.109919227,0.093358491,0.240788884,0.455423237,0.165280132
TRASDYA128F425E84F,-11.38344011,9.639972309,0.126819444,0.155408005,0.355503401,0.162386177
TRASGGA128F92E8BF8,-10.209081,6.143972397,0.159196262,0.104205175,0.302383436,0.157860262
TRASGKM128F42644C5,-13.96927808,7.995174142,0.256594937,0.131876766,0.458890985,0.246795013
TRASGLA128F147F4F6,-18.31163206,7.418393113,0.178686441,0.254059405,0.218437238,0.157054142
TRASGLV128F42390CA,-7.818578485,2.537259886,0.135775862,0.066175978,0.301787307,0.159706214
TRASGMH128F14B04A3,-9.611338798,5.028378761,0.493804878,0.182694496,0.493804878,0.182694496
TRASGOE128F42328B4,-9.61567616,7.314090329,0.108766129,0.137082452,0.714808383,0.16887227
TRASHSN12903CA9E34,-14.50227192,7.896711321,0.1155,0.117102139,0.484318565,0.18275754
TRASIKP128F423EED7,-11.12848924,6.324192443,0.069113208,0.099366293,0.392666667,0.142563436
TRASIKR128F9308AD7,-13.26049579,6.96157615,0.1061,0.126609728,0.604983562,0.153828511
TRASIVA128F933DB52,-12.74395067,5.189761608,0.03783871,0.03969732,0.493663755,0.170247766
TRASIWA12903CFFC4D,-12.18057573,4.945432254,0.223452055,0.309082604,0.598774834,0.157160405
TRASJIY128F149998B,-8.195408163,5.832339789,0.121404762,0.141945883,0.546139466,0.169333485
TRASJRH12903CF2689,-22.20691166,13.15301409,0.19246875,0.10324939,0.095221118,0.118666863
TRASKII128F92FA33E,-6.337922269,2.830992223,0.122206107,0.117331443,0.087049336,0.104446301
TRASKUE128F1478ECF,-14.59722321,5.70645208,0.216424779,0.147253307,0.370759531,0.166822805
TRASLHI128EF343C84,-5.422723005,5.139221854,0.109891089,0.121590768,0.172990123,0.14279188
TRASLVK128F935046C,-6.036761347,3.724269927,0.144730769,0.142066116,0.107237094,0.118925886
TRASLVU128F933B160,-6.685522282,3.935906125,0.139778846,0.147074677,0.345422434,0.165911586
TRASMER128F4272C1D,-2.545016393,4.993995391,0.109862745,0.13573605,0.258157895,0.170691134
TRASMWP128F92CE9CE,-18.85722609,5.616968636,0.195263636,0.144347729,0.321949102,0.23882814
TRASNDM128F92E17E7,-16.58082655,6.917892621,0.140071429,0.159362827,0.369604331,0.208164501
TRASODE128F930F19A,-19.36224668,5.069144133,0.132138889,0.144378968,0.181375286,0.122617771
TRASOQC12903CFFED7,-4.254383205,2.670764351,0.171741935,0.092583749,0.187439103,0.143049236
TRASPAS128E078DFB3,-13.29669658,8.453932631,0.627903743,0.174116114,0.627903743,0.174116114
TRASPZQ128F933BBDA,-9.789245139,4.701769513,0.082408537,0.103724001,0.51735,0.164571105
TRASQCW12903CA07D9,-20.22559761,6.18917671,0.130423913,0.249730343,0.06615601,0.057143591
TRASQIB128F426693D,-8.591990099,8.48475105,0.09983,0.115449561,0.685216749,0.186735099
TRASRBB128F42AFD5C,-10.6585904,6.298372861,0.113590909,0.23164543,0.395605333,0.186305581
TRASSXN128F4261DF1,-11.06814629,3.259855047,0.098975,0.116270479,0.51990184,0.180155411
TRASSZI128F146EC5F,-7.309771255,5.117616039,0.139493333,0.070730356,0.410646907,0.163987039
TRASSZL128F428FA5D,-9.064010246,3.57682812,0.08678,0.108737443,0.395501235,0.149856847
TRASTBU12903CC3EA8,-11.44196223,5.957671366,0.178348571,0.165963916,0.688768137,0.193734796
TRASTOM12903CBE8A6,-17.63109062,4.88291239,0.108469512,0.124870539,0.302219365,0.146839365
TRASTZY128F145B055,-14.05306446,6.644944221,0.098337079,0.111720854,0.491636111,0.183415477
TRASUJK128E0789C12,-7.045607101,3.695323415,0.1125625,0.13005916,0.285551903,0.177995057
TRASVNS128E07855BF,-15.75773884,7.084913346,0.291921875,0.158910505,0.130747082,0.11663554
TRASVXI12903CF98CD,-16.64242775,5.974110166,0.070343066,0.098868743,0.481142518,0.162963685
TRASWIV128E0788A84,-5.710680751,2.904117807,0.16444,0.158325087,0.100109091,0.11811929
TRASWKJ128E0792FE7,-8.548875,5.874427388,0.169544118,0.150924741,0.166483755,0.152070632
TRASWSO12903CBE857,-14.6099564,9.64342282,0.124318548,0.14179045,0.228104628,0.17677177
TRASWVM12903CA5601,-12.11955238,5.943993402,0.105037975,0.126960818,0.287636364,0.150143065
TRASXHB128F933D3BD,-12.41573082,5.784800691,0.422523743,0.200528724,0.422523743,0.200528724
TRASXSI128F9345EA2,-4.84533711,1.970511474,0.130393258,0.137006735,0.265840782,0.182275897
TRASXYB128F428DFF3,-11.02025759,5.50489141,0.093869565,0.098625645,0.612993367,0.201866859
TRASXZE128F427F156,-9.982496766,4.386031998,0.115047619,0.229785782,0.534717949,0.170261825
TRASYIH12903D08529,-6.102698352,3.34684317,0.09625,0.116884719,0.671193846,0.161436254
TRASYQQ128F425092B,-10.51045565,3.729207886,0.132630137,0.146722738,0.434063302,0.191737183
TRASYSY128F92F39F5,-9.819552419,3.856610276,0.254245399,0.146656775,0.254245399,0.146656775
TRASYVP12903D09590,-9.798918979,5.416921047,0.138798817,0.148518466,0.466988355,0.205293038
TRASYWM128F14804A5,-3.432760791,2.744413865,0.249091922,0.171986476,0.249091922,0.171986476
TRASZQB12903CAAE1B,-17.64596919,5.280418216,0.148025974,0.067984141,0.521840659,0.21608984
TRASZSF128F428B8F3,-14.40744423,3.975616538,0.158932432,0.210213684,0.571362126,0.168232255
TRATAIB128F92E81CB,-9.189624794,3.914226718,0.249291822,0.144001247,0.535167079,0.250545814
TRATBGP128F1482545,-15.16396527,3.395543983,0.595278443,0.192612896,0.595278443,0.192612896
TRATBNG128F92CADA8,-6.516708225,3.900153629,0.092984536,0.110523799,0.560660232,0.17108115
TRATBVA128F9312ACC,-14.29797814,5.220988841,0.133095652,0.141855222,0.447409483,0.176571248
TRATBWX128F427D343,-10.57534192,2.622150469,0.159,0.163761853,0.242976027,0.169130399
TRATCAZ128F4284985,-18.87032044,8.254362429,0.043058824,0.123508023,0.530917808,0.194932051
TRATCDG128F932B4D2,-12.69461348,8.120662714,,,,
TRATCLI128F422BCF8,-16.75276425,8.22095312,0.143597222,0.143605232,0.241951807,0.185265742
TRATCOE128F145F694,-11.29230936,4.742494852,0.082372093,0.046717868,0.271482759,0.154301212
TRATCUY128F9308A38,-7.902831432,3.289219185,0.138518072,0.141129852,0.400493994,0.217928848
TRATDDF128F4294E6A,-17.55451272,7.598466293,0.269481481,0.181396749,0.31950924,0.212182439
TRATDDM128F93417AF,-7.535575434,3.232934846,0.132525641,0.164882998,0.441664557,0.162435464
TRATDIZ128F4242796,-9.306872063,7.594710735,0.1043625,0.13550219,0.566608696,0.160819009
TRATDLH128F93384B0,-10.41701268,3.541511526,0.108306122,0.14078674,0.494155779,0.173336678
TRATESL128F92F12DF,-18.09010888,6.11470325,0.180988372,0.125267666,0.694969112,0.23359434
TRATFEN128F14A3A6E,-12.91964374,5.123491854,0.089697368,0.107181722,0.270201309,0.154543911
TRATGQO128F421B850,-5.250082389,1.519242405,0.128467005,0.138108157,0.288606557,0.166175985
TRATGTP128F427021D,-17.46973232,7.554828383,0.181797297,0.191040535,0.47842953,0.179957163
TRATHFM128F148ADD4,-12.59544086,6.166526466,0.143956522,0.165651987,0.092135776,0.095182
TRATHTH128F42BC347,-10.55340532,7.186411597,0.122276316,0.127508163,0.539114007,0.17413753
TRATHVA128F9322A79,-15.98170336,3.74104717,0.114440476,0.207868053,0.278458101,0.183114435
TRATIRE128F42A667F,-7.585196947,3.900574225,0.136374194,0.143441261,0.1773952,0.153548707
TRATIUD128F930620F,-9.139318711,4.981355689,0.207167464,0.136294136,0.423987302,0.163683793
TRATJSR128F4266791,-11.23048468,6.995550166,0.220704545,0.315897069,0.68976584,0.186788423
TRATJXC128F93124CE,-23.63692925,6.829271248,0.139820652,0.154990937,0.614078378,0.187214083
TRATKAA128F426E8A0,-15.0223338,5.249865094,0.099809091,0.123978847,0.405125843,0.15981369
TRATKXV128F92D0480,-10.52569171,3.001425236,0.152464286,0.089756608,0.299423529,0.158009171
TRATLOJ128F9308ABB,-12.72315402,6.136401986,0.14169863,0.162204985,0.579553691,0.171325093
TRATMAL128F427EC8D,-10.05519651,4.561393215,0.112441176,0.187970459,0.363257732,0.163954143
TRATMDD12903D11C7A,-14.18865574,3.366885617,0.152181818,0.169866481,0.638689189,0.134432668
TRATMFC12903CC8D96,-13.44102558,5.733091959,0.098738636,0.132518137,0.390891089,0.158940092
TRATNHC12903CFA949,-11.16028361,3.094138321,0.112507692,0.134687801,0.679173585,0.163116511
TRATNKU128F92F60C1,-19.31147818,8.123100417,0.116444444,0.129980692,0.381229282,0.162474443
TRATNMX128F427C2FC,-10.86991656,3.449573128,0.127743243,0.074144137,0.346356383,0.153192847
TRATOHC128EF3460DA,-5.137848921,3.142710981,0.146239726,0.099595298,0.254954545,0.152466636
TRATQDK128F1489B3E,-7.748212866,5.638607232,0.115344828,0.158651326,0.629993576,0.208905945
TRATQSL128F932E2ED,-11.42701674,5.832412266,0.591816667,0.165206671,0.591816667,0.165206671
TRATQUI128F9347C68,-5.606211009,3.208116063,0.099914894,0.108370588,0.292578947,0.158183144
TRATRMZ128F42A9AAC,-7.062316495,3.647262624,0.118408257,0.127739892,0.229004577,0.170994205
TRATTAF128F147CA09,-12.82892049,7.680157931,0.075846154,0.0852328,0.316344418,0.141566239
TRATTNI128E0799697,-17.22943661,10.35212852,0.145806723,0.175788226,0.519908333,0.173788976
TRATUPO128F9305A5C,-7.561040603,4.164098414,0.145310345,0.167880418,0.465652361,0.154624741
TRATUQR128F422F34D,-7.269325702,4.289302846,0.102037736,0.127493834,0.420428571,0.217186154
TRATWUD128F9309671,-11.04810722,6.962167886,0.084172043,0.114694604,0.573821809,0.168589763
TRATWYC12903CE60D6,-11.11551476,7.28032991,0.142318841,0.168167661,0.388227437,0.205089059
TRATXSW128F4243364,-14.16600178,4.05579393,0.113344828,0.119483739,0.499542373,0.164345645
TRATYJI128F4255D27,-6.990031216,4.310635632,0.109946809,0.12919566,0.802218421,0.177078966
TRATZQS128F1467D4B,-18.00252927,3.42344237,0.089974684,0.103350451,0.71634891,0.163894778
TRAUBMP128F9307E1C,-6.888731898,3.783487853,0.130910256,0.137694821,0.1149792,0.130509627
TRAUCRP128F931364D,-8.33428356,4.905714961,0.101111111,0.049612075,0.301565836,0.167332463
TRAUCZX128F149D9AE,-10.28436457,7.691479628,0.108479592,0.129753316,0.697605063,0.153442459
TRAUDRC128F148D15E,-16.894038,5.475036239,0.153275676,0.16043638,0.372630872,0.197739797
TRAUEIZ128F14AE167,-9.650899314,8.281534277,0.131324561,0.144899753,0.671682609,0.179961818
TRAUEWN128F932C32C,-13.97600774,6.533670976,0.15970922,0.169632709,0.602992945,0.205924722
TRAUEYX12903CEAF48,-15.63028896,9.542858839,0.123762238,0.137596957,0.601811092,0.17192385
TRAUFDN128E07926A5,-12.88302911,6.630546307,0.124594771,0.136128469,0.268026016,0.144320948
TRAUFLM128F42AECDC,-26.04375,3.326201991,,,,
TRAUFZY12903CD738A,-9.91988876,4.155816338,0.124987578,0.153218514,0.290739599,0.14408401
TRAUGLZ128F14AE500,-25.41983359,5.61743749,0.099291139,0.118322682,0.420409375,0.153607834
TRAUGQI128F4295BD1,-4.862556326,5.984093668,0.185994083,0.177321608,0.270280236,0.202529363
TRAUGRD128F425E997,-9.381543396,4.966191091,0.140801724,0.174671229,0.347753747,0.197492811
TRAUGYG128F428A174,-4.6714,1.641591231,0.342125,0.153202255,0.342125,0.153202255
TRAUHXR12903CBDFE4,-10.90517337,6.148483032,0.137270742,0.164237543,0.295057671,0.203176349
TRAUIBK128F9345A79,-6.689359551,5.825427096,0.114605263,0.128836672,0.269445415,0.157737837
TRAUIHC128F427EEF9,-26.592369,2.41620066,0.1064125,0.116575265,0.363635492,0.20560205
TRAUIMO128F147C31C,-13.91183119,9.393563523,0.094054545,0.13019255,0.643004539,0.182555912
TRAUJLJ128E0784E7C,-8.847593531,5.312052608,0.07877551,0.100857702,0.454875949,0.159778192
TRAUJOU128F9325DE7,-17.76731774,9.00098494,0.150607407,0.12344566,0.214838095,0.147559697
TRAUJPQ128F930D4C5,-4.805045886,2.177168073,0.156245614,0.148134475,0.287465793,0.19496766
TRAUJTZ12903CF7BB4,-12.70452232,2.661564242,0.15422069,0.158745533,0.405725086,0.134904727
TRAUJVM128F422C5A2,-9.578074004,7.486440462,0.108582418,0.120566344,0.511112022,0.202900891
TRAUKJZ128F9335412,-7.085954155,1.943953423,0.162073171,0.240832387,0.277471642,0.148591029
TRAULEG128F92F035B,-7.324098927,4.54089764,0.117204878,0.120054853,0.17012,0.136768555
TRAULGT12903D10B94,-16.50493151,5.469152948,0.10632,0.240550821,0.398909091,0.172813959
TRAULJK128F4294B58,-11.84603671,7.947206327,0.122100917,0.149593881,0.526157175,0.180411515
TRAUMIX12903CE640C,-14.33307498,3.604621619,0.102234043,0.047675415,0.368400826,0.143990417
TRAUMMP12903C9D5C4,-16.4157035,5.620906463,0.219023256,0.127750299,0.612232824,0.190466951
TRAUMNH128F92FB67F,-9.914610262,5.057093138,0.103357798,0.139088746,0.618279545,0.158099628
TRAUNEL128F1467D5C,-14.75373108,4.932569287,0.113929825,0.117883657,0.434329004,0.170786125
TRAUNNH12903CB038C,-6.05369871,1.271640128,0.141546154,0.147839628,0.179370722,0.160064309
TRAUNPM12903CB7CCC,-11.80159239,5.553274623,0.133972222,0.135493574,0.444334096,0.194360238
TRAUOAA128F4245ECF,-16.7996769,6.355024971,0.150492857,0.095051753,0.268132701,0.125842418
TRAUODU128F9307467,-6.201146409,4.443505578,0.485422951,0.192267006,0.485422951,0.192267006
TRAUONA128F4255A38,-13.26080243,5.793851871,0.08655814,0.044758942,0.744450893,0.177602303
TRAUOPA128F93537F2,-13.25353536,6.651343298,0.132844828,0.06435939,0.41014359,0.204226119
TRAUOPE128EF367610,-5.841360164,3.970193743,0.106168831,0.140748869,0.763528846,0.134715676
TRAUORF128F424D160,-9.077226429,3.28464534,0.10320979,0.137926901,0.566575652,0.168659
TRAUOUZ128E078F8BB,-12.50326832,5.750140352,0.186040816,0.205530271,0.838944724,0.153330487
TRAUOXB128F146573B,-22.15055172,8.123876525,0.182571429,0.152722304,0.438490196,0.200192297
TRAUPSV128F427B621,-8.221997159,3.662841203,0.560964674,0.190831871,0.560964674,0.190831871
TRAUQAM128F9340CFE,-17.54658557,3.697309889,0.137966667,0.139270037,0.289423497,0.236332042
TRAUQFT128F4270904,-21.02711429,5.861009168,0.139428571,0.142510842,0.38885503,0.194771903
TRAUQUO128F92F8340,-9.252172952,5.399443378,0.096987805,0.117499506,0.39070997,0.192951962
TRAURGF128F427E9B5,-17.75443152,6.352257698,0.206862595,0.271520001,0.313080074,0.179284007
TRAURHK12903CA60F8,-12.98847984,5.683937808,0.134526667,0.154061576,0.424046589,0.203281436
TRAURRO128F1489B2C,-5.866592649,1.878380916,0.123330769,0.140757423,0.224189655,0.139860181
TRAURRP128F4261B94,-9.302783956,5.029147102,0.078645669,0.10981054,0.637298039,0.161956292
TRAUSBV128F9344D08,-12.5644699,4.169572671,0.159333333,0.194694886,0.459929878,0.150278049
TRAUSFP128F42A6BEE,-32.08928889,6.337340924,0.268074074,0.144449126,0.243916667,0.15966283
TRAUSHD128E0795347,-8.084216741,4.286753116,0.10423913,0.197635224,0.061081841,0.090209948
TRAUSKE128F930FB12,-13.19500867,3.48292439,0.140529915,0.13401815,0.344167373,0.200772427
TRAUSOM128F9337BC3,-15.66182192,5.372705295,0.140804124,0.151964499,0.242780051,0.153115448
TRAUSYQ12903CE5242,-9.880137033,5.136948198,0.094885714,0.044774528,0.209454802,0.112552157
TRAUTCA128F429B624,-18.92385871,7.653838218,0.103302817,0.124731655,0.504138596,0.301668565
TRAUTPD128F92F1376,-8.935902315,3.99975395,0.136068966,0.165279947,0.543581545,0.169341095
TRAUTSN128F14ADD4A,-16.94799344,3.954277883,0.103573529,0.111312797,0.419864469,0.190416797
